user_id,salary
JHampton,117735
ADaniels,206836
DDawson,192263
CKeller,127804
MWhite,65988
SWeaver,228755
NJones,175854
TSmith,141818
DBaker,75082
LYoung,88516
AGomez,126162
JDuncan,240440
JJohnson,122037
JLawrence,194953
BConley,165379
LWhitehead,241677
SSmith,216092
MHolt,104927
LGomez,230938
SRivera,78258
KCollins,153950
DHess,232186
AKing,106938
CCarter,109012
MJones,68226
ABrown,140670
PColeman,88234
AAdkins,199423
BGreen,204364
PCastro,88066
JSpence,215399
CRamirez,228522
DChavez,236496
EHernandez,203886
ADuran,194240
SSanchez,108097
KGutierrez,143516
KCoffey,222876
CPugh,129583
DLogan,208645
BDiaz,81866
RFields,126394
JAlvarez,115154
SDowns,131002
MClark,102400
SPhillips,88631
BGonzalez,114339
KMaxwell,188088
JWhitaker,194472
EBird,133325
CShannon,144428
AKline,214759
BMorris,144181
NScott,99400
CMorales,242579
WHawkins,179031
JLittle,89499
COrtiz,84711
SMitchell,180045
ESummers,84724
KYoung,217403
JLyons,237122
THarrison,163164
NCruz,187320
TNorton,235201
AJones,191550
VWhite,151214
AWalker,243114
TMclean,162462
SMartinez,214481
CFreeman,202260
KPorter,126030
JBlack,168047
NRowe,114509
KHill,153121
AReed,223097
JHubbard,240488
JMorrison,238204
JEaton,153101
DMartin,127663
DBeard,66974
SDennis,234949
WStephenson,122430
MJackson,192291
SOwens,84571
SBass,70741
JThomas,216770
GRichmond,246128
JSmith,207574
CBauer,217851
BLambert,71833
TGutierrez,185376
ARichards,80629
TClay,158816
BRandolph,186184
JKim,84783
TNorris,100032
AGarcia,71085
SBrock,160309
BBrown,109735
BHenson,210750
NFrost,211064
HBrown,220828
DBarrett,116292
RMedina,236608
BButler,142652
KEvans,95480
KMassey,147396
RBrown,237706
BTaylor,171984
AOwens,221259
RWest,72057
LMiller,123211
AMarshall,104366
MChandler,76653
LWallace,189455
EWilson,151805
TDay,164901
DWilson,175606
VDiaz,229739
WHays,238247
TThomas,148069
CDavis,164101
SBaldwin,105501
LAllen,86739
JHarris,117131
AJohnson,104854
MArcher,194989
LWatkins,227703
FBrown,124259
KJohnson,141285
JCollins,245550
DReynolds,73752
DCummings,122003
LPeters,101912
MGray,100702
DCampbell,80318
LStevenson,204611
CHouse,171465
KAlexander,173973
SFletcher,241513
ACooke,153356
JRodriguez,235426
JSmith,103733
CGonzalez,109258
HSmith,101081
GStone,85446
DWilson,233568
BPhillips,107164
JWalker,148273
SJackson,177233
JGraves,142621
MPatterson,237268
GNichols,111095
BTaylor,171593
SAyers,114550
NPrice,241023
DAlexander,102504
RMerritt,72830
DFrey,243483
GBowen,237156
DBanks,112151
JPotter,164677
PKrause,242990
JTaylor,87897
MSchroeder,205649
KKelley,199090
LPowell,112580
LCollier,157356
BEllis,246359
DHerring,231079
TPierce,246934
ARoman,107365
SButler,76636
FThompson,234092
DAllen,172305
RWood,221843
ARasmussen,202215
RRobinson,113216
MHawkins,106540
KHatfield,185202
VGibson,247564
RSimpson,138135
JNolan,248357
CRandolph,152292
MJohnson,116285
GClark,90782
JVance,242720
CSmith,112288
AHuff,137771
MEdwards,174055
KGonzalez,113257
TRobbins,95267
DParrish,133185
CRodriguez,186616
JMurillo,115917
KHolland,86704
TSchneider,175228
KPeterson,105330
SRyan,239807
SAnderson,210447
BFrank,179395
AWilliams,72742
DGuerrero,140678
HYoung,217909
KRobbins,172935
SDavis,75687
KJohnson,137276
SCurtis,169386
PSmith,150399
LOrtega,216891
JPadilla,215153
APatterson,146615
MJones,120686
MDickson,65634
MScott,144028
AHughes,196676
MHamilton,247148
DHarper,203965
LEllis,150371
DBishop,166679
MBrown,236610
JMacias,164110
SBranch,123255
JRhodes,107444
MJordan,108034
JZhang,173071
JStevens,159693
BHartman,226892
LTaylor,96128
KWilliams,115887
BHarris,133074
AStevens,149594
RJones,173474
KMartinez,162520
ARodriguez,239618
JMaldonado,68107
ARichardson,220570
LOchoa,223953
ALe,81669
NRodriguez,217030
AWilliams,141259
CAllen,141372
CMiller,170703
TJackson,175965
AWade,98207
ARobinson,115925
CPena,150145
AMcclain,152257
GSmith,225426
JMorris,216656
KBarry,109116
TGarcia,236131
RWhite,121006
CHudson,202104
JGonzalez,201161
ANelson,68220
HParrish,74209
CGalvan,133332
RDougherty,222729
TJones,151714
ASummers,98594
EMoore,223124
JShaw,88551
VHernandez,95645
LFarmer,122869
JGomez,84210
LHayes,82220
BRowe,190621
SSanders,136693
JBuckley,95560
TJohnson,167464
TPatterson,90290
JGibson,173947
DMyers,247509
PWilcox,112018
JParker,129823
SMartin,212129
SBell,164152
DGonzalez,157202
JMullins,80767
MReed,216373
DJackson,247882
DValdez,80703
HJordan,232260
AHernandez,122809
TPace,89367
DCrosby,163380
SRobertson,93975
JBeasley,126876
BBrown,198637
NWilson,97135
GLee,108719
BMitchell,108406
LRamirez,179027
JJordan,98145
MCollier,249569
AScott,149095
EJones,155933
TGarcia,155018
AMccormick,93846
DDixon,94771
DFitzgerald,133898
LLiu,213581
HDixon,238479
BNunez,221840
JOlson,96059
RChurch,220079
KFrancis,235690
MHinton,146877
MValencia,224392
CBrown,74696
JSmall,93336
MPrice,248412
DBurns,73896
SSmith,222864
DGomez,128350
IRussell,138963
SNelson,218344
KDouglas,112528
AHaley,176313
KCarter,70932
MPeck,83308
MMoore,141748
MParker,178796
JSmith,139570
ADoyle,190226
MPatrick,197352
FChapman,230862
JJuarez,99023
CWhite,144624
CAdams,94732
SRitter,186951
JRodriguez,111524
MWarner,224960
CCobb,117789
TStrong,249491
DBeard,196691
MHernandez,142116
AWilliams,226592
JPeters,242720
ABuchanan,150746
DKerr,84944
JPeterson,166675
CMiller,132310
KMaxwell,105846
MNunez,141820
DMurray,249193
JPatel,117997
EWashington,76347
KGreen,242330
MMitchell,185419
GGonzalez,123081
JHobbs,139573
JSanchez,188743
JYoung,80905
MSchmitt,170542
PWatkins,180044
CHodges,73206
SZimmerman,66097
ISullivan,235583
SRodriguez,236303
CRivera,197354
AEstrada,236013
EBurch,71088
TMartinez,124888
MLove,224965
JAustin,182149
JJohnson,83980
RMartinez,116274
SRobinson,240151
KWilson,187684
ASampson,233618
DLyons,133394
JLewis,133501
AGomez,185963
LSmith,231484
AEvans,66883
NSmith,72381
MRobinson,105493
BClark,154899
AThompson,222874
SLara,79418
ASmith,209612
MLewis,87229
CBarnes,100953
ABarnes,187297
RButler,165457
CMedina,98308
JHall,194470
BDillon,171359
TStevenson,75439
BCruz,79142
EGutierrez,115150
JJohnson,94880
TFlynn,109418
KWalsh,117093
JDecker,222625
FZuniga,98287
KFoster,247870
SSchwartz,158552
JNicholson,97845
JSpence,68124
AVelez,102149
JHardy,207100
LRoberts,234056
LWarren,168405
JIbarra,172153
KSwanson,193893
KBush,115720
MCook,151568
PMoore,217363
SJohnson,132451
AThomas,86686
MMejia,123974
KGreen,191751
MGrant,97970
KDunn,96500
BRobinson,101893
SVaughn,238806
JAllen,68547
BTaylor,94734
MBennett,165947
MBrown,228175
KAnderson,119528
RSharp,87259
SBrown,247013
JHernandez,231385
ADavis,200826
AAlvarado,92769
TRogers,225151
LMoore,122694
CPham,116661
CWolf,68359
PHogan,217144
LMahoney,151227
MMartinez,148647
SWilliams,174283
SOrozco,129859
TPark,191016
MOdom,156117
WWest,206148
RWhite,226814
HFernandez,87417
RRoberson,147265
MHendricks,76680
JYoung,71321
BSosa,214633
MRoberts,214006
CNelson,74846
ESmith,207313
AEvans,224839
JShah,163448
AGoodman,151902
JNicholson,196353
JDavis,158478
LWilliamson,69050
RBaker,103081
RSmith,156242
JBurns,87078
JWu,222077
RWong,165206
KDavies,161226
DCarter,161053
MBell,143566
EJackson,240744
SGrant,140823
KMyers,194654
WKelly,158455
JSchroeder,102711
CWilliams,199946
KSexton,74399
ERogers,230684
DCameron,113621
JSanders,229873
RMcknight,232837
WWagner,105001
BCampbell,180836
MValenzuela,115026
JJimenez,201593
AShepherd,115614
LMartinez,171471
SKirk,68762
SShaw,224206
HScott,165612
JWeaver,102422
ALewis,225018
BMunoz,206331
MBarber,104599
VOrozco,228674
AJordan,96997
JLopez,91460
SEspinoza,73653
MFarrell,114317
DMitchell,83516
RKelly,78331
LWolfe,156435
MMiles,234923
TNolan,127553
PGordon,83230
MLowe,151187
DDeleon,231587
MBrooks,169484
JWilliams,178233
TBurns,124487
PSimmons,197691
NMarshall,245651
RJenkins,147102
SGonzales,177850
NEaton,195339
TChan,240047
JSavage,188692
AAyers,233938
JRivers,188691
JCox,89989
NPerez,104699
RScott,220578
WHansen,67968
EWatts,180636
SEllis,206442
MRoman,126985
CCrawford,131564
JColeman,224461
CMerritt,101506
MPugh,117357
RHayes,134601
KHawkins,121098
BKennedy,206793
JJohnson,118190
JThomas,206749
MMays,163592
CStevenson,141905
BGamble,215128
MCohen,176750
BCabrera,129466
JHernandez,164103
NSmith,189185
YHunt,97793
KBrown,106125
MLee,91232
RBerry,157899
TMccarthy,158339
MLopez,185039
TSalazar,192701
VWatson,228008
MWright,185884
DLynch,67253
LAlexander,243618
ZBowen,186920
NSchmidt,221575
MRamirez,117034
LWyatt,91082
TThomas,118994
WScott,107186
SRichards,182775
JCompton,121716
SStewart,71613
DPerez,186501
KShannon,214000
JPrice,158656
BDennis,112953
CJones,233627
ECobb,73396
VTorres,195649
SCox,195330
RScott,79028
AWilliamson,165274
LLopez,126958
JPadilla,112651
MHernandez,129606
KPratt,90952
MFischer,207525
GAtkinson,148856
TWyatt,80055
MStone,168589
BBerg,147583
CMcfarland,137760
TRoberts,174497
WDavis,71696
AHill,79896
DGrant,224391
JRios,245225
BVargas,157549
AAdams,204642
RMontoya,67153
IThomas,158559
MHill,203848
JMorgan,69323
KRodgers,68052
SWhite,110791
CYork,209765
NMarshall,155922
THall,132245
SSpencer,210447
TFreeman,85065
KThompson,122102
KBaker,72773
WBlack,139912
SSmith,234160
DMiller,151011
KWilson,230931
RAnderson,111137
RMoore,124054
SCox,175767
JPerez,180181
KPrice,230295
DJoseph,204885
GBrown,76342
KPerez,230807
AGuzman,156570
JFranklin,154957
AStafford,162309
KLindsey,91909
CStrickland,71657
RSwanson,136857
CEllis,93207
SFerguson,164983
RJones,174959
GWilliams,118980
DMiller,182366
LLevine,246972
MSmith,205745
KSmith,95172
AFoster,194812
MOchoa,119666
EThomas,102665
KWheeler,174118
RJimenez,159182
SMcdaniel,163550
SKelly,133478
JConway,185412
TButler,153114
CMaxwell,124449
KMoore,217085
LJarvis,157023
ETran,140213
AHill,179493
CAdams,180179
JHamilton,79949
KRyan,191501
JGarcia,118542
CHamilton,183088
CCarter,110326
CWalker,157773
EMoon,199032
JPerry,96767
RNorris,210988
AMartinez,70967
CBlevins,104320
GDavies,145467
MLeach,188142
PFletcher,179273
SMyers,122740
EJimenez,174331
KMitchell,228864
ZBall,241603
HSmith,124296
MWilliams,181442
BBarnes,195184
KValencia,142788
RThomas,122773
TRamos,121962
RHolland,223981
KBell,217060
JGrant,135994
JWright,110749
RCoffey,117548
DScott,76393
LHernandez,155891
ATaylor,132655
TWhite,107055
JRay,205158
PHarris,126026
LMeadows,113804
JTerry,146029
JMiller,105742
ASmith,182439
AWare,67578
LMacias,98501
JSingh,169608
JWells,222485
JParker,241937
SHall,217888
TMiranda,135295
DDavila,174112
MRojas,168322
FElliott,92928
SMartin,116528
WKelly,219989
JHernandez,101871
SPierce,203738
MWeaver,156124
KHebert,149973
MSnow,194109
CFitzgerald,123319
WMcconnell,212020
CSantiago,75011
DFoster,193242
DLyons,127514
RThompson,100753
PGrant,231943
AGilmore,219723
MAdkins,119322
PPhillips,73084
JClark,66408
CCarr,186871
JSmith,189503
RJohnson,136465
RSharp,198931
AWoods,74746
DBryan,165286
TBarker,178849
SJones,121770
WYoung,200766
KLyons,159634
DBrooks,205758
KVaughn,98542
SGutierrez,112430
JHart,167012
NGuzman,119337
MDavis,169513
RJones,169789
RJohnson,141466
DFlores,227756
LMcclure,222362
JSmith,229067
JHanson,69461
JThomas,157707
TGarcia,108977
KDavis,150554
ECampbell,229584
LGarcia,208345
AMercado,109683
KGreen,109877
BWatts,226445
BWolf,148681
RByrd,153706
PJackson,178678
JCollins,155689
RWest,152264
KGoodman,97995
MVilla,233547
DHarrison,73625
CYates,120447
AHarrison,122645
LMartin,218914
CTownsend,189671
KHampton,198923
GHanson,91025
CAnderson,109742
AMiddleton,242852
CFrench,75713
TDaniels,103087
JHanson,114654
KBrown,144738
JNguyen,132891
BBriggs,210788
NDaniel,175676
KRichardson,179379
JNewman,227393
RBerry,195540
CRoth,155615
NCooper,81916
BNelson,137331
DCook,73250
RPrice,129127
KJames,196911
ERiley,220688
SVelasquez,157485
GDavis,132409
RLarsen,150059
AGutierrez,211114
AHorne,73573
KHowe,157587
JBaker,99989
LPerry,195258
SHernandez,194540
CWagner,222292
TBarnes,89915
RWilson,188480
ACruz,211660
DGiles,199529
SMiller,148146
RBarajas,230475
ARoss,89059
LBird,95449
MOliver,109248
KNelson,74642
MTaylor,116521
VRyan,164422
CSanford,99980
DMartinez,84116
JMayer,168246
KCruz,86911
CBrown,73754
ERobinson,169773
CDaniel,175417
JSmith,210063
JFreeman,204750
JMccarty,222143
JDavis,194443
MRobles,147552
RFrancis,168537
CJimenez,97472
AMurphy,122414
CLawson,147534
KVasquez,149811
BThomas,136624
AYoung,151639
RSherman,185415
RBowen,200804
SMiller,153186
SChandler,91555
CJarvis,155193
SPalmer,224370
JPacheco,105047
SCrosby,187767
NAnderson,204536
SJones,101951
KCarlson,85949
DPatterson,217671
ETorres,192665
GHall,217681
EChristensen,120988
TMitchell,156418
MBeasley,129735
KAllen,185404
CMiller,82206
ROlson,183581
ADavis,194441
SGarcia,100614
NCollier,74823
BBrown,133330
TBurns,122884
JGarcia,125865
RThomas,184107
SGreen,86279
SHunter,120732
AAshley,205586
ABrown,187863
JDavis,106316
DRivera,249726
KCohen,141876
TTurner,214486
LFowler,142572
JMccarty,190382
GBrown,208482
LWilliams,76355
MRobinson,85063
DRogers,201635
CRollins,73555
MGreen,223719
RBrown,66868
AKline,147576
SOconnor,68347
JHolmes,163271
MGomez,139611
CNorton,75782
AScott,111830
DLogan,111238
DNorton,196863
JBaker,222164
RMoore,219028
JHughes,155636
JWalker,194890
TSchmidt,99868
CBlack,190888
OShaffer,243113
NFlores,199296
SNguyen,111737
THopkins,81730
MHarrison,170195
TPoole,120366
RHess,196781
YDavis,78313
LMartin,217274
BPayne,107349
CHill,146241
JJones,65788
KStewart,120742
RLopez,79056
GFrancis,69093
JMcguire,84070
SAlvarez,230434
EEstes,113875
JMoore,124509
DWang,201537
BJordan,244228
AWebb,230995
KWilliams,197800
VRiggs,146416
LRichardson,165935
JKelly,115106
AYang,92686
KJordan,76955
MWyatt,68492
DWilliams,228465
ACook,191092
AEverett,240687
AConrad,221610
RStanley,152911
CGray,133176
RHall,152840
NStewart,242364
RMeadows,76500
PMullins,169948
KJensen,111054
DJackson,231263
HBell,243425
JCarpenter,175979
JTaylor,215814
AWalker,185762
AOliver,166668
SNovak,108207
VLucas,153709
LChan,157569
KKline,65901
RSnyder,88861
JLewis,153324
CArnold,244653
TPowell,216604
LWilson,239988
MMendoza,110297
SMartin,185479
LButler,203493
JWilliams,96570
LHoffman,154254
KDavis,200165
JMurphy,186576
JJohnson,76841
VFinley,241419
RPotts,94588
SLeonard,246368
EFritz,165314
NJenkins,118012
KLarson,161051
RRogers,147973
SSingh,214130
DShelton,125374
TGreene,201960
JCarrillo,135302
JFloyd,189397
SCobb,107070
ARodriguez,185969
KMoore,123160
TAnderson,239871
MGuerrero,179245
JFlowers,241714
BGill,211416
CSmith,83612
SCasey,191051
AMoore,189398
AJohnson,244549
TGibson,91272
MHoward,212045
ARichard,133647
SSolis,216020
CGibson,223711
AFaulkner,67321
KPerez,117457
JForbes,166505
CWhitaker,192609
JKirk,224954
WBrown,167624
AEdwards,163216
DJacobson,216445
GWood,147612
HRichardson,103137
MBailey,238011
BMathis,222609
MMontgomery,124044
CBenton,135988
SCross,152026
CAnderson,79088
KRivas,180920
EVargas,115356
SGrant,188103
HHunt,119072
GHall,84710
MHartman,134022
SOwens,88942
NJones,80923
LDyer,173858
RWhite,149955
JMoses,160001
NAguilar,177151
MWright,67593
VBates,67993
FAllen,205947
LMartin,116148
ABrewer,191127
RIngram,226121
JCameron,83773
MWalters,136197
MJohnson,209464
KRoman,131488
ATanner,248192
CAnderson,147793
JHarper,170990
AHolloway,127187
RMontoya,65085
AScott,186113
TJenkins,221607
GMoody,213444
SScott,184919
BKim,167051
EAlexander,198331
JStone,106080
SAllen,185124
JMann,143120
BKaiser,103270
TWaters,148375
ARoth,122745
CMarsh,126480
KAllen,208218
DPhelps,66926
AGarcia,98763
SRichardson,194036
JMorris,188690
KSmith,123516
LPierce,132025
PGriffin,223492
LCarrillo,71011
CJones,235237
JSerrano,174317
JHuffman,100193
CCamacho,152478
LBates,166264
VAdams,119303
MMoody,79696
MCurtis,164426
DPierce,218507
GBerry,222547
KCollins,181755
EHall,159283
AGonzales,175088
NSmith,78455
CWalker,101921
MColon,85567
TMoore,246897
RBurns,72910
PDavis,156347
WPhillips,109145
MLee,239563
BMiller,168893
RBishop,144804
TTran,114724
SWilliams,114201
CCarson,153886
BBailey,188319
DAdams,83485
GKing,180346
LSoto,239166
HBryant,173750
AHebert,108780
ADavis,170287
TLee,126473
HOrtega,125179
AWilson,178845
MAdams,145769
JMason,226340
PDeleon,89526
KMeza,195803
DPena,225120
LHorn,221016
AJohnson,112907
JBarry,149201
JManning,73997
TClark,116910
KGonzalez,235797
CGutierrez,84413
BBell,71749
SGutierrez,121675
CNguyen,169121
JDavis,196946
DSalazar,101273
MWebb,205772
RGomez,118471
CJordan,132883
SMonroe,168848
AWashington,198928
RHunt,100944
PMccann,216607
MTodd,233995
TLee,221436
RGonzales,123682
BJohnson,151627
CSimon,151593
TMiranda,150222
SRodriguez,201965
SThompson,202099
DHubbard,85410
PMendez,237225
TPeterson,220419
JGross,249848
JOlson,175752
HNguyen,112332
ACardenas,215962
MWebb,192707
JRichards,126769
CJordan,108196
KSmith,218465
SHenderson,158923
MGallagher,84683
RSantiago,174356
BAdams,107859
PStanley,238404
MPierce,143648
SKing,162977
DBrooks,173781
JRogers,123750
HHammond,154330
JMorrow,248222
JFuentes,162274
RHenson,71832
ASmith,167657
JBridges,128422
NTran,85716
SRamos,172079
FCox,187969
CBell,177021
TWilson,129174
BBrooks,88640
VFerguson,101474
JRamirez,93313
VButler,85080
KEvans,248284
JRoberts,164617
BPatterson,140812
BLarson,221896
LLewis,121270
NBurnett,105498
KHunter,88592
BWilliams,141545
CRuiz,139000
BMack,213991
KLawrence,100281
BBriggs,173518
AWallace,122349
SSmith,118959
BJohnston,159835
SBuchanan,143485
AReed,92831
MWilliams,246977
BGarcia,79369
JHunter,249375
AGilbert,113056
JJimenez,197388
CSweeney,175169
DBrooks,224712
BBray,81648
JWalters,227117
ERoth,230430
AWalker,186117
JBuck,110166
DSmith,157224
DLopez,243425
JBryant,79349
BSherman,196046
WFarrell,178880
JThomas,150420
GFreeman,84297
GMaddox,199435
KWu,109357
SCarlson,224780
AHernandez,167877
JWiley,170652
DBurke,227254
SFord,65480
CPhillips,127776
ALopez,167398
TEdwards,242017
CRogers,148519
AMann,122331
BGriffin,189775
SCisneros,135924
MWilliams,82163
TObrien,113200
KPotter,162843
ACortez,170307
WStone,186442
DCopeland,137797
AMercado,67256
NBennett,100990
JBerry,87286
LMcdaniel,100354
KMcgee,185416
ABrown,173931
AJones,144226
DKirby,156041
MFoster,246529
DKemp,162875
SRoss,146293
MCarroll,130122
KRomero,160617
JGarcia,210973
MFrancis,191537
MDunn,169639
MFernandez,174620
TVazquez,106133
RHarris,106558
RWillis,88816
CWilkinson,218008
MStrickland,159113
JHall,213279
JVazquez,240938
AColon,159178
MCurry,157365
ALewis,119230
GHebert,224007
OThomas,161815
SKane,217664
KAcevedo,249810
MShea,88233
POrozco,134222
RParker,132847
SSmith,246652
APitts,185276
JBush,87199
ALe,103474
CFreeman,85236
RHolloway,126114
PAvila,92953
KBray,78867
KMoore,70957
PMiller,168823
ABoyd,192507
SSanchez,191695
KJones,195709
JRogers,202295
LWarner,185825
HMarks,148900
JWilliamson,110932
GCannon,235562
MWeaver,157983
LMclean,141305
PWalker,175745
MCooper,214063
MAndrews,71273
KStephenson,202035
ADixon,110023
JRobinson,226401
LSchmidt,88532
VMcdonald,172501
NWhitney,181895
JCross,129224
ARobinson,227208
DGomez,184433
SNolan,246909
KDuarte,219842
CJones,124456
JCarlson,218326
JStewart,239527
BHorton,221029
THatfield,73799
SMaddox,125631
KPotter,109391
PAndersen,139263
TGarcia,157690
AGutierrez,206419
SHopkins,248496
LMcdaniel,158052
HGriffin,211179
WKing,206822
CSanders,140956
EDaniel,87741
TMason,123829
SMacias,179945
THarris,110844
MBrown,208821
JMoore,93268
CBailey,171919
JCunningham,87031
BPotts,244278
BCombs,248941
JReed,96822
JHanson,159493
CGraves,71803
HVega,97681
CHarris,140717
JMullins,164353
LFoster,106488
SThomas,164767
EBlake,221510
HCaldwell,152624
RWright,217250
MHall,215811
BHill,71509
GRosario,171072
JFlores,148829
BKing,137877
JGutierrez,72888
SJohnson,65028
TFrank,209793
ADodson,148273
SRiggs,185527
NClark,213493
TCross,161098
JScott,153714
SGreen,236133
KBishop,79159
GWare,242547
SParks,99839
DHolt,247594
EGreen,176531
JRobertson,208629
BBrown,150152
LPark,95052
JMartinez,68292
WMack,191880
TSmith,197440
JWoodard,85167
RLewis,157512
MYu,224547
JBrock,104069
RBoyle,143613
AAnderson,137633
PBass,220029
JLawrence,185658
PAnderson,198927
MNielsen,74034
WPierce,119164
DMclean,159159
DBarrera,181902
MBoyd,79872
BMiranda,179552
SGraham,200025
FLamb,192037
ZChase,171923
JWest,81208
DWebb,194475
SStephenson,205218
RFerguson,204260
SEscobar,178363
BPrice,162850
JNielsen,230436
JRodriguez,104131
RMoore,148465
RSmith,239248
CGreen,207727
PWilson,243777
RHarris,247188
LRichardson,193089
SSmith,198633
MVelez,222431
JRodriguez,96719
JEdwards,183029
RGraham,182241
CWaters,174744
MTerry,72739
MButler,91498
MSerrano,80491
TLee,96225
RStokes,217963
ARamos,154306
ACunningham,176973
APerez,105557
REvans,151546
TRiggs,79891
RSaunders,74349
SMooney,203249
GBrown,77031
RKrause,92396
AHunt,216858
RThomas,101144
JHood,93727
JBaker,141435
JCaldwell,200274
MWang,167859
JRodriguez,81752
LHolloway,155317
PMoss,93393
EEvans,131638
SGilbert,70667
CGonzalez,209201
MFlores,159083
JGates,188531
DKnight,182745
CMendez,210570
CRollins,67505
MFloyd,162027
CHanson,201734
SWilliams,201256
BTrujillo,151564
KWilliams,95791
MShannon,157388
EHendricks,177179
EAnderson,110108
CBrown,202498
KRivera,87207
BStevens,139808
TWolfe,172757
ALynch,186956
JRoberts,245386
CLewis,104255
MHarris,148559
KPeterson,190730
AFuller,142843
GCastillo,167266
EGolden,123743
SDaniels,148208
JMorris,240460
JMarshall,212679
MKane,161502
RMarquez,166467
SBenitez,225519
WWatson,138514
JWolf,161232
CPowell,193077
TCannon,221930
SHarrison,146553
EWaller,110956
FAguilar,179731
SSchneider,118587
HDuffy,72071
JHale,221926
GDixon,140320
JAnderson,84477
MWest,224580
MSavage,213157
MDominguez,144557
RWilliams,109476
AJohnson,112364
RHudson,184409
KKeller,228721
LButler,127254
MRosario,111302
JHardy,201024
SPalmer,83894
PGarrett,213433
DCox,215774
GWilliams,103634
JGray,147528
MTran,220069
KConrad,208762
KKelly,111048
DWallace,145476
RMoore,175738
DWashington,142234
DLopez,148920
JDuncan,147809
MWeiss,130550
JRay,93628
CMckee,202935
AWhite,221234
DGreen,169042
FAllen,181971
MBean,106668
DWoods,244976
JBlackburn,232358
HReyes,245665
KClark,245843
SSutton,147041
DHayes,124795
LCarr,122017
KBeck,177262
GGarcia,194222
KGilmore,136453
CHudson,154250
BDavila,110581
JJarvis,206969
JStevens,237658
RMercer,180988
KSanchez,86927
WPrice,220342
EDaniels,92620
JSims,152724
HNelson,231487
RWilkins,245926
JJackson,232334
KCarlson,148638
MMitchell,119382
JWilson,245315
JChavez,81992
HCervantes,224607
DKramer,226989
MWeaver,129961
AWilliams,180541
SJohnson,119421
AMoore,117824
JRodriguez,178763
JShannon,100859
JMiller,226649
DMitchell,220502
SMorris,153344
BHill,82262
AMontgomery,181162
NFuller,147235
AAllison,105939
CMoore,126457
HReeves,170985
CPalmer,194126
KBrooks,138300
AGutierrez,200649
BParker,122416
JArellano,131784
SAlvarado,227045
DWagner,154117
MWilson,99376
MFry,155187
TMason,67467
KPeters,184924
AThompson,73092
JSimmons,90182
KBrooks,222520
AReyes,149976
SKey,194611
MJordan,176550
MHansen,140164
ARojas,77834
JJones,196442
SHouston,83963
MGuzman,153794
NWalsh,70747
CSnyder,178073
JMurphy,223978
SWalls,101297
ALarsen,153253
TRivera,97917
SPowell,237536
TShea,76010
JConley,145875
RGeorge,162326
SEvans,97088
MVillarreal,104287
PCole,181548
MSmith,239205
ROrtega,191940
AWhite,199694
AGonzalez,144714
MLewis,198518
ISalas,104836
JWolf,136668
MJones,203930
CCampbell,118456
AThompson,70487
EWilson,195028
MSullivan,131709
JMiller,86792
JMyers,183997
JMckee,138316
LCastro,106900
KChang,144002
PZamora,203090
KHill,160354
HRoberts,174772
KBoyle,123161
SRoberts,247804
WGolden,162765
PClark,174646
LKing,92688
MPerez,229284
DGibbs,215209
MBradshaw,236203
JMiller,224031
MHerman,227187
DMatthews,156354
LLopez,133732
AArnold,132273
PBarrett,191708
TGreene,100782
LWagner,144599
NChung,174821
MMccoy,224479
BBradley,157883
JWood,232727
MEdwards,115656
FSanchez,177452
JYoung,119056
BGutierrez,181859
JGross,86214
WNewman,106817
AParker,151211
KChan,111470
CMarshall,202005
CFaulkner,131870
EEvans,193589
MGraves,202710
JRichards,111495
DBailey,123031
ABarber,207451
KObrien,126621
JBarnett,98622
LLambert,212529
CMills,77254
VMoore,171149
DRomero,71467
SMack,247349
LThomas,218239
BMontgomery,127362
NHo,78241
AOwens,192270
PPowell,84665
SRodriguez,238487
TMyers,176996
BAdams,113033
JDickerson,121050
JBrandt,232189
MEllis,181979
PGarcia,109287
PShelton,179565
HCummings,86360
AMelendez,146096
LBridges,126288
KWhite,156043
JTownsend,135475
PRamirez,110867
HVaughan,208912
BElliott,69132
JTaylor,202020
KHeath,187065
ACruz,240306
JChung,246810
CJohnson,167664
TLyons,75156
AGalvan,241978
EGuerra,161280
NClark,175064
SHobbs,134492
NHunter,195602
DMclaughlin,134250
CLucero,221930
JLane,191548
JCampbell,132289
KCarney,162221
MSchroeder,196533
SSandoval,224929
CSchwartz,155253
JPerry,77156
ABaker,110796
CMartinez,177059
SThompson,140989
KCollins,233261
RHoward,199167
AMiller,126531
ARoberts,94940
JCurry,156545
DFlores,73729
WRogers,135833
RKennedy,209799
CGuerrero,100671
LMejia,193156
CBryant,199023
ACain,95318
JCantrell,122144
SHull,115028
AJones,90261
JLopez,153054
HLara,87165
HMorgan,230009
CMorris,185610
MBrooks,83188
AGordon,194481
LJackson,104207
DFreeman,112744
ZBray,73911
NRobertson,196388
LEvans,131453
MJones,91166
DFry,231996
DKennedy,150103
ESmith,79846
AJones,177880
ARodriguez,234578
MMcintosh,73901
DHall,178692
TStevens,142636
NPowell,81755
DGonzalez,201410
KWatson,230940
TJohnson,201041
GJames,235488
PHughes,73937
MGould,246870
STran,195611
AKelly,247727
RKing,219745
DRodriguez,74931
AMendoza,181930
BSims,214715
MAcosta,183235
MBruce,105070
JAcosta,235142
JHarvey,133042
WFaulkner,113612
TCoffey,132304
JSanford,104214
DGarcia,91539
JBailey,128662
ARivera,244523
CMyers,191915
